41
21
8
5
5
6
6
11
10
11
17
14
14
7
12
13
18
9
4
6
8
6
13
3
7
3
8
6
6
8
3
3
7
14
15
9
8
10
7
6
7
4
10
2
6
5
10
1
1
2
3
4
3
2
3
10
11
3
6
7
9
10
3
5
6
8
4
8
6
2
2
6
7
8
5
2
6
10
3
6
4
7
4
4
5
2
5
7
3
5
4
2
4
6
3
1
4
5
17
9
3
2
1
18
9
5
13
12
13
8
13
2
2
4
2
3
7
4
3
3
4
8
1
1
5
5
8
8
4
9
4
6
4
4
5
3
1
5
5
7
7
3
7
6
8
11
11
8
3
3
5
9
4
2
8
7
4
13
6
2
7
6
4
6
13
4
3
11
4
6
9
6
6
6
6
8
5
8
3
11
5
9
11
12
5
4
8
8
4
5
6
10
7
6
5
8
2
5
3
16
17
7
10
5
6
5
3
3
8
6
12
13
9
3
17
8
9
14
14
9
13
10
10
10
5
6
5
2
2
2
8
7
7
5
3
9
7
6
3
3
3
6
4
11
8
4
5
3
12
12
12
15
4
2
9
3
4
14
7
5
3
6
9
9
10
5
13
18
13
11
6
7
9
6
9
7
2
7
9
10
8
26
20
2
6
5
4
4
7
6
8
3
5
4
2
2
8
3
3
6
6
12
13
12
23
19
21
15
24
24
28
24
33
19
14
15
10
15
12
5
8
8
5
11
8
11
11
8
11
4
4
6
8
15
10
20
16
12
6
5
12
9
13
13
11
32
24
51
16
17
11
10
12
16
9
18
19
11
14
15
18
18
15
12
9
7
3
4
8
11
10
5
5
12
4
20
13
19
12
13
13
25
18
16
13
9
4
12
6
7
2
6
6
4
3
4
1
2
9
10
7
9
10
9
10
8
8
8
8
5
3
5
22
17
10
5
4
8
5
4
10
8
8
10
7
12
17
23
18
15
11
12
11
10
17
6
13
10
10
8
9
17
10
12
8
10
8
7
8
9
8
3
7
7
8
7
9
6
11
11
10
7
6
9
7
16
10
9
8
6
14
9
17
12
16
16
11
10
16
7
15
20
8
13
9
9
14
5
7
11
14
11
10
10
7
16
13
11
13
6
8
20
8
15
6
8
13
15
9
7
10
13
11
16
28
16
12
10
28
16
19
14
7
12
11
11
7
9
20
11
14
2
2
11
10
15
17
9
5
7
1
6
8
11
18
5
6
5
10
2
8
4
10
12
12
6
3
5
9
10
10
8
11
9
10
8
11
8
6
6
19
12
7
7
11
7
11
14
10
2
9
9
10
4
17
5
11
5
6
11
9
10
5
9
4
2
11
17
10
18
14
6
10
3
7
7
10
15
4
5
5
5
5
4
6
3
7
5
9
4
7
7
12
7
10
10
15
13
16
21
13
8
8
1
5
6
12
5
8
4
6
6
14
20
10
17
8
7
4
3
11
7
4
1
9
22
19
11
22
15
17
9
24
8
9
17
14
5
5
10
6
7
4
13
8
7
6
5
11
2
2
8
3
2
2
9
11
8
10
12
9
19
6
17
1
6
17
8
12
8
9
32
10
4
10
7
10
12
13
4
4
3
8
7
14
3
16
21
4
12
12
11
4
4
6
7
5
3
9
5
4
2
7
9
2
6
12
5
5
3
4
10
9
4
6
11
18
9
7
14
7
4
6
14
15
12
7
10
5
5
6
9
17
10
13
14
21
14
24
7
1
8
17
27
39
33
13
3
5
10
10
22
22
25
17
22
6
6
4
1
9
8
3
33
42
49
40
13
6
3
2
5
5
6
3
13
27
9
18
44
11
13
11
24
8
7
10
8
8
11
6
10
13
10
14
9
5
9
10
10
21
12
22
18
19
5
15
5
5
4
6
6
9
6
10
5
5
4
9
3
4
6
8
7
7
3
2
2
7
6
4
7
6
12
13
10
14
9
4
6
3
1
5
6
14
9
13
19
10
15
14
12
8
15
10
16
11
9
15
21
11
13
7
8
6
18
11
10
2
9
13
12
19
4
5
6
9
7
9
9
11
2
6
11
6
18
9
20
12
9
6
5
4
5
25
11
12
6
12
13
14
22
15
14
10
6
6
6
11
9
15
3
12
4
5
10
6
9
7
10
22
16
6
6
11
9
8
14
14
7
3
6
7
10
11
24
20
24
7
10
6
10
4
7
9
2
2
5
12
2
2
5
11
5
9
3
11
8
2
1
4
6
8
7
5
4
3
6
11
5
10
10
16
4
8
11
15
7
14
11
5
10
6
14
17
9
10
28
19
11
29
28
16
27
8
7
15
12
18
14
10
8
14
5
7
8
13
7
14
10
7
10
11
17
10
26
16
10
9
8
6
6
2
3
4
7
6
10
11
15
5
4
6
4
10
9
7
4
7
10
11
5
7
8
12
7
8
6
10
5
4
1
1
8
27
21
18
21
22
8
7
14
18
13
17
26
21
25
24
30
32
19
13
19
11
8
11
14
20
13
9
12
10
8
12
24
4
6
6
13
8
7
8
18
21
9
15
7
17
21
32
18
7
13
15
15
15
12
8
19
25
22
13
14
20
27
29
9
27
8
8
12
15
3
20
14
10
7
13
10
18
36
30
22
13
15
9
15
15
11
13
12
19
9
13
13
7
15
7
6
7
7
5
8
1
6
6
16
8
5
6
13
12
10
8
7
8
7
11
7
12
6
12
8
6
9
7
9
10
15
8
10
13
11
13
10
19
13
11
16
18
9
13
9
7
10
9
7
5
6
6
12
14
2
8
16
10
13
3
6
3
11
9
10
13
6
12
15
22
13
22
22
18
21
34
25
10
24
13
19
15
17
8
18
11
14
14
7
8
4
8
20
21
13
14
16
13
13
14
14
16
13
11
9
12
14
11
6
30
26
11
13
21
31
13
19
12
15
10
13
8
20
15
20
11
34
18
19
12
14
9
7
8
7
13
6
2
5
5
4
8
8
5
7
9
6
11
9
7
10
4
7
7
8
7
6
5
9
27
11
10
7
13
14
11
20
15
11
10
8
10
15
13
6
18
20
14
11
25
35
20
5
7
9
10
6
13
11
19
20
19
14
19
10
24
16
7
14
7
9
13
11
9
5
2
11
14
9
14
26
19
6
